Link,Price,Price per m2,Square,Floor,Floors,Rooms,Is Apartment?,Year,Time to metro,Okrug,District
https://www.cian.ru/sale/flat/301272977/,9950000,292647,34,2,2,0,True,1937,14,ВАО,р-н Соколиная гора
https://www.cian.ru/sale/flat/301272824/,17900000,318505,56.2,14,33,2,False,2024,11,ВАО,р-н Метрогородок
https://www.cian.ru/sale/flat/301272054/,15300000,289773,52.8,4,16,2,False,2015,6,ВАО,р-н Северное Измайлово
https://www.cian.ru/sale/flat/301224131/,16500000,220000,75,10,22,3,False,2001,4,ВАО,р-н Гольяново
https://www.cian.ru/sale/flat/301223172/,11200000,262295,42.7,7,9,2,False,1974,16,ВАО,р-н Перово
https://www.cian.ru/sale/flat/301221598/,16830000,290172,58,1,9,3,False,1970,18,ВАО,р-н Богородское
https://www.cian.ru/sale/flat/301221282/,14900000,278505,53.5,12,16,2,False,1978,10,ВАО,р-н Ивановское
https://www.cian.ru/sale/flat/301220482/,10150000,431915,23.5,32,33,0,True,2024,7,ВАО,р-н Гольяново
https://www.cian.ru/sale/flat/301220388/,10000000,288184,34.7,2,14,1,False,1970,10,ВАО,р-н Гольяново
https://www.cian.ru/sale/flat/301218271/,9700000,295732,32.8,7,9,1,False,1972,17,ВАО,р-н Вешняки
https://www.cian.ru/sale/flat/301217981/,14800000,274074,54,4,17,2,False,1987,10,ВАО,р-н Новокосино
https://www.cian.ru/sale/flat/301217961/,3960000,198000,20,1,5,0,True,1959,17,ВАО,р-н Восточное Измайлово
https://www.cian.ru/sale/flat/301217679/,10300000,270341,38.1,11,17,1,False,2006,18,ВАО,р-н Косино-Ухтомский
https://www.cian.ru/sale/flat/301217342/,13950000,348750,40,23,35,1,False,2024,7,ВАО,р-н Гольяново
https://www.cian.ru/sale/flat/301216346/,14900000,254701,58.5,4,7,2,False,2024,10,ВАО,р-н Богородское
https://www.cian.ru/sale/flat/301216251/,12349998,287879,42.9,4,5,2,False,1961,19,ВАО,р-н Богородское
https://www.cian.ru/sale/flat/301216248/,13999999,282828,49.5,2,14,2,False,1987,20,ВАО,р-н Богородское
https://www.cian.ru/sale/flat/301216149/,29000000,364551,79.55,5,10,3,False,1987,18,ВАО,р-н Богородское
https://www.cian.ru/sale/flat/301215989/,48500000,394309,123,17,22,4,False,1987,11,ВАО,р-н Соколиная гора
https://www.cian.ru/sale/flat/301215878/,8300000,237143,35,8,9,1,False,1987,3,ВАО,р-н Гольяново
https://www.cian.ru/sale/flat/301215115/,13600000,329298,41.3,17,25,2,False,2021,12,ВАО,р-н Метрогородок
https://www.cian.ru/sale/flat/301214478/,17600000,340426,51.7,19,33,2,False,2021,11,ВАО,р-н Гольяново
https://www.cian.ru/sale/flat/301211585/,10400000,272966,38.1,4,14,1,False,2021,15,ВАО,р-н Новокосино
https://www.cian.ru/sale/flat/301210405/,12990000,334794,38.8,3,12,2,False,1966,10,ВАО,р-н Северное Измайлово
https://www.cian.ru/sale/flat/301210042/,12500000,290698,43,4,5,2,False,1963,10,ВАО,р-н Измайлово
https://www.cian.ru/sale/flat/301209198/,14500000,248288,58.4,5,5,2,False,1958,13,ВАО,р-н Измайлово
https://www.cian.ru/sale/flat/301208267/,31700000,326468,97.1,3,6,3,False,1938,6,ВАО,р-н Преображенское
https://www.cian.ru/sale/flat/301207159/,14300000,275000,52,7,14,2,False,1992,15,ВАО,р-н Новокосино
https://www.cian.ru/sale/flat/301206941/,12000000,375000,32,22,33,1,False,2024,7,ВАО,р-н Гольяново
https://www.cian.ru/sale/flat/301206500/,13600000,325359,41.8,6,14,1,False,1970,14,ВАО,р-н Преображенское
https://www.cian.ru/sale/flat/301205880/,8800000,293333,30,8,9,1,False,1967,3,ВАО,р-н Северное Измайлово
https://www.cian.ru/sale/flat/301167819/,11300000,313889,36,12,12,1,False,1967,15,ВАО,р-н Измайлово
https://www.cian.ru/sale/flat/301167761/,9799000,284855,34.4,9,16,1,False,1981,19,ВАО,р-н Гольяново
https://www.cian.ru/sale/flat/301167550/,15850000,288182,55,16,21,2,False,2018,19,ВАО,р-н Северное Измайлово
https://www.cian.ru/sale/flat/301167170/,10000000,253165,39.5,6,12,1,False,1975,5,ВАО,р-н Ивановское
https://www.cian.ru/sale/flat/301166918/,7150000,376316,19,7,24,0,True,2024,13,ВАО,р-н Соколиная гора
https://www.cian.ru/sale/flat/301166340/,3850000,313008,12.3,1,6,0,True,1959,9,ВАО,р-н Перово
https://www.cian.ru/sale/flat/301165355/,29000000,374194,77.5,4,4,3,False,1957,11,ВАО,р-н Сокольники
https://www.cian.ru/sale/flat/301164934/,4500000,283019,15.9,6,6,0,True,1957,10,ВАО,р-н Вешняки
https://www.cian.ru/sale/flat/301164647/,9400000,267045,35.2,4,12,1,False,1969,11,ВАО,р-н Новогиреево
https://www.cian.ru/sale/flat/301162592/,16300000,325349,50.1,6,10,2,True,2017,5,ВАО,р-н Преображенское
https://www.cian.ru/sale/flat/301162542/,15700000,262104,59.9,12,14,2,False,2006,3,ВАО,р-н Косино-Ухтомский
https://www.cian.ru/sale/flat/301160669/,5500000,345912,15.9,4,6,1,True,2024,15,ВАО,р-н Вешняки
https://www.cian.ru/sale/flat/301160019/,12100000,203361,59.5,3,9,3,False,1970,6,ВАО,р-н Вешняки
https://www.cian.ru/sale/flat/301158415/,16000000,266223,60.1,16,16,2,False,2022,5,ВАО,р-н Косино-Ухтомский
https://www.cian.ru/sale/flat/301157708/,8000000,246914,32.4,1,9,1,False,1970,18,ВАО,р-н Вешняки
https://www.cian.ru/sale/flat/301157431/,12000000,480000,25,5,29,0,True,2023,5,ВАО,р-н Богородское
https://www.cian.ru/sale/flat/301157359/,31000000,320248,96.8,5,5,4,False,1958,20,ВАО,р-н Богородское
https://www.cian.ru/sale/flat/301156746/,12100000,257447,47,9,9,2,False,1968,3,ВАО,р-н Восточное Измайлово
https://www.cian.ru/sale/flat/301155620/,24500000,255474,95.9,2,20,3,False,2023,8,ВАО,р-н Метрогородок
https://www.cian.ru/sale/flat/301155435/,19000000,316667,60,10,10,2,False,2023,18,ВАО,р-н Новокосино
https://www.cian.ru/sale/flat/301155252/,16000000,380048,42.1,7,12,1,False,2020,16,ВАО,р-н Вешняки
https://www.cian.ru/sale/flat/301154980/,16900000,307273,55,5,5,3,False,1962,10,ВАО,р-н Соколиная гора
https://www.cian.ru/sale/flat/301154707/,24900000,259645,95.9,2,21,4,False,2023,8,ВАО,р-н Метрогородок
https://www.cian.ru/sale/flat/301153598/,26500000,353805,74.9,5,14,2,False,2004,4,ВАО,р-н Восточное Измайлово
https://www.cian.ru/sale/flat/301153091/,12500000,275330,45.4,2,5,2,False,1965,17,ВАО,р-н Богородское
https://www.cian.ru/sale/flat/301153041/,25000000,310559,80.5,19,24,3,False,2021,18,ВАО,р-н Метрогородок
https://www.cian.ru/sale/flat/301077253/,18500000,310403,59.6,12,13,2,False,2013,17,ВАО,р-н Новогиреево
https://www.cian.ru/sale/flat/301076479/,27000000,316159,85.4,1,5,4,False,1955,15,ВАО,р-н Перово
https://www.cian.ru/sale/flat/301074862/,14900000,247920,60.1,22,22,2,False,2022,5,ВАО,р-н Косино-Ухтомский
https://www.cian.ru/sale/flat/301074418/,5200000,325000,16,6,6,0,True,1955,16,ВАО,р-н Восточное Измайлово
https://www.cian.ru/sale/flat/301074308/,13150000,328750,40,13,18,2,False,2006,5,ВАО,р-н Богородское
https://www.cian.ru/sale/flat/301073494/,11990000,267038,44.9,3,9,2,False,1966,14,ВАО,р-н Перово
https://www.cian.ru/sale/flat/301072142/,12000000,372671,32.2,4,18,1,False,1966,16,ВАО,р-н Метрогородок
https://www.cian.ru/sale/flat/301067384/,5300000,212000,25,5,6,0,True,1970,15,ВАО,р-н Вешняки
https://www.cian.ru/sale/flat/301067217/,4500000,128571,35/19.9/9.7,6,12,1,True,1967,18,ВАО,р-н Перово
https://www.cian.ru/sale/flat/301066587/,18400000,367265,50.1,11,14,2,False,1973,12,ВАО,р-н Сокольники
https://www.cian.ru/sale/flat/301066562/,9000000,254958,35.3,12,12,1,False,1973,20,ВАО,р-н Вешняки
https://www.cian.ru/sale/flat/301066197/,10650000,355000,30,5,19,0,True,2023,10,ВАО,р-н Метрогородок
https://www.cian.ru/sale/flat/301065650/,12900000,324121,39.8,2,9,2,False,1966,14,ВАО,р-н Гольяново
https://www.cian.ru/sale/flat/301065024/,17650000,315179,56,5,9,3,False,1966,3,ВАО,р-н Измайлово
https://www.cian.ru/sale/flat/301064294/,21700000,350000,62,10,12,3,False,1977,5,ВАО,р-н Богородское
https://www.cian.ru/sale/flat/301063003/,17500000,219024,79.9,4,12,3,False,2005,8,ВАО,р-н Косино-Ухтомский
https://www.cian.ru/sale/flat/301061637/,14180000,208529,68,2,9,3,False,1972,5,ВАО,р-н Ивановское
https://www.cian.ru/sale/flat/301061461/,9750000,270833,36,9,9,2,False,1970,4,ВАО,р-н Ивановское
https://www.cian.ru/sale/flat/301061455/,10490000,238952,43.9,2,5,2,False,1961,12,ВАО,р-н Измайлово
https://www.cian.ru/sale/flat/301061361/,12900000,352459,36.6,4,6,1,False,1932,9,ВАО,р-н Сокольники
https://www.cian.ru/sale/flat/301061118/,17990000,367143,49,23,33,3,False,2023,9,ВАО,р-н Метрогородок
https://www.cian.ru/sale/flat/301060864/,27990000,328136,85.3,33,33,4,False,2023,9,ВАО,р-н Метрогородок
https://www.cian.ru/sale/flat/301060467/,17990000,367143,49,23,33,2,False,2023,9,ВАО,р-н Метрогородок
https://www.cian.ru/sale/flat/301060176/,9400000,310231,30.3,3,8,1,False,1961,13,ВАО,р-н Измайлово
https://www.cian.ru/sale/flat/301059567/,8150000,237609,34.3,5,12,1,False,1973,19,ВАО,р-н Вешняки
https://www.cian.ru/sale/flat/301058531/,22700000,310534,73.1,8,25,3,False,2024,12,ВАО,р-н Метрогородок
https://www.cian.ru/sale/flat/301058308/,12590000,364928,34.5,10,16,1,False,1992,11,ВАО,р-н Восточное Измайлово
https://www.cian.ru/sale/flat/301058205/,15550000,260906,59.6,20,22,2,False,2022,5,ВАО,р-н Косино-Ухтомский
https://www.cian.ru/sale/flat/301058184/,16400000,289753,56.6,5,17,2,False,1982,12,ВАО,р-н Измайлово
https://www.cian.ru/sale/flat/301057371/,27990000,328136,85.3,33,33,3,False,2023,9,ВАО,р-н Метрогородок
https://www.cian.ru/sale/flat/301056958/,12300000,205000,60,9,9,3,False,1971,19,ВАО,р-н Вешняки
https://www.cian.ru/sale/flat/301055926/,11500000,309140,55/37.2/5,5,5,6,True,1971,4,ВАО,р-н Северное Измайлово
https://www.cian.ru/sale/flat/301055396/,15900000,293358,54.2,1,14,2,False,2005,6,ВАО,р-н Метрогородок
https://www.cian.ru/sale/flat/301054253/,25000000,263158,95,7,10,3,False,1958,20,ВАО,р-н Перово
https://www.cian.ru/sale/flat/301054050/,13500000,230769,58.5,5,9,3,False,1971,14,ВАО,р-н Вешняки
https://www.cian.ru/sale/flat/301053943/,9300000,258333,36,11,12,1,False,1967,8,ВАО,р-н Новогиреево
https://www.cian.ru/sale/flat/301053941/,4984000,280000,17.8,1,5,0,True,1895,7,ВАО,р-н Сокольники
https://www.cian.ru/sale/flat/301053690/,7500000,301205,24.9,3,5,0,True,1895,12,ВАО,р-н Восточное Измайлово
https://www.cian.ru/sale/flat/301053153/,46250000,502717,92,3,30,3,False,2013,16,ВАО,р-н Богородское
https://www.cian.ru/sale/flat/301053065/,6500000,250000,26,1,9,1,False,1976,6,ВАО,р-н Ивановское
https://www.cian.ru/sale/flat/301052345/,11600000,205674,56.4,1,9,3,False,1972,7,ВАО,р-н Ивановское
https://www.cian.ru/sale/flat/301048986/,11000000,255814,43,1,5,2,False,1965,5,ВАО,р-н Измайлово
https://www.cian.ru/sale/flat/301045768/,50900000,335531,151.7,17,20,4,False,2007,12,ВАО,р-н Восточное Измайлово
https://www.cian.ru/sale/flat/301045098/,12300000,332432,37,7,17,1,False,2004,12,ВАО,р-н Перово
https://www.cian.ru/sale/flat/301044960/,29990000,452338,66.3,2,7,3,False,1936,4,ВАО,р-н Сокольники
https://www.cian.ru/sale/flat/301043897/,18500000,301303,61.4,15,16,2,False,2024,7,ВАО,р-н Гольяново
https://www.cian.ru/sale/flat/301043857/,12800000,241055,53.1,9,9,3,False,1971,16,ВАО,р-н Вешняки
https://www.cian.ru/sale/flat/301043855/,12600000,259794,48.5,10,12,2,False,1973,17,ВАО,р-н Вешняки
https://www.cian.ru/sale/flat/301042812/,9490000,244588,38.8,5,9,1,False,1967,6,ВАО,р-н Метрогородок
https://www.cian.ru/sale/flat/301042737/,8900000,247222,36,1,5,1,False,1959,17,ВАО,р-н Перово
https://www.cian.ru/sale/flat/301042105/,30761071,316700,97.13,10,20,4,True,2026,17,ВАО,р-н Преображенское
https://www.cian.ru/sale/flat/301042102/,21583110,320700,67.3,3,20,3,True,2026,17,ВАО,р-н Преображенское
https://www.cian.ru/sale/flat/301042098/,16188738,318363,50.85,3,20,2,True,2026,17,ВАО,р-н Преображенское
https://www.cian.ru/sale/flat/301042095/,12090750,329000,36.75,3,20,1,True,2026,17,ВАО,р-н Преображенское
https://www.cian.ru/sale/flat/301042090/,8554300,327500,26.12,2,20,0,True,2026,17,ВАО,р-н Преображенское
https://www.cian.ru/sale/flat/301041140/,11500000,255556,45,4,9,2,False,1967,4,ВАО,р-н Новогиреево
https://www.cian.ru/sale/flat/301041032/,13700000,342500,40,15,18,1,False,2007,10,ВАО,р-н Гольяново
https://www.cian.ru/sale/flat/301040836/,16000000,282187,56.7,8,16,2,False,1983,16,ВАО,р-н Перово
https://www.cian.ru/sale/flat/301040789/,10000000,287356,34.8,11,16,1,False,1981,6,ВАО,р-н Вешняки
https://www.cian.ru/sale/flat/301040742/,7000000,250000,28,3,4,0,True,1981,15,ВАО,р-н Сокольники
https://www.cian.ru/sale/flat/301040723/,10500000,233333,45,1,9,2,False,1981,18,ВАО,р-н Гольяново
https://www.cian.ru/sale/flat/301040704/,10600000,240909,44,3,4,2,False,1981,7,ВАО,р-н Восточный
https://www.cian.ru/sale/flat/301039845/,11300000,325648,34.7,8,18,1,False,1981,12,ВАО,р-н Метрогородок
https://www.cian.ru/sale/flat/301039723/,18000000,249307,72.2,10,14,3,False,1995,7,ВАО,р-н Новокосино
https://www.cian.ru/sale/flat/301039569/,12500000,278396,44.9,1,5,2,False,1995,2,ВАО,р-н Богородское
https://www.cian.ru/sale/flat/301037367/,9500000,299685,31.7,2,5,1,False,1964,7,ВАО,р-н Метрогородок
https://www.cian.ru/sale/flat/301036986/,8790000,249716,35.2,1,12,1,False,1964,3,ВАО,р-н Гольяново
https://www.cian.ru/sale/flat/301036968/,10500000,386029,27.2,9,9,1,False,1966,14,ВАО,р-н Преображенское
https://www.cian.ru/sale/flat/301036967/,8400000,252252,33.3,1,9,1,False,1966,5,ВАО,р-н Северное Измайлово
https://www.cian.ru/sale/flat/301036842/,8500000,259939,32.7,5,9,1,False,1967,17,ВАО,р-н Северное Измайлово
https://www.cian.ru/sale/flat/301036698/,11500000,260181,44.2,4,9,2,False,1968,16,ВАО,р-н Перово
https://www.cian.ru/sale/flat/301036198/,35700000,566667,63,10,12,2,False,2023,9,ВАО,р-н Сокольники
https://www.cian.ru/sale/flat/301035666/,27490000,392714,70,31,39,3,False,2020,11,ВАО,р-н Гольяново
https://www.cian.ru/sale/flat/301035590/,10800000,256532,42.1,5,5,2,False,1960,3,ВАО,р-н Богородское
https://www.cian.ru/sale/flat/301034989/,26950000,265256,101.6,3,4,3,True,2014,19,ВАО,р-н Сокольники
https://www.cian.ru/sale/flat/301030212/,8850000,446970,19.8,24,33,0,True,2025,7,ВАО,р-н Гольяново
https://www.cian.ru/sale/flat/301029998/,6400000,376471,17,2,5,0,True,1956,4,ВАО,р-н Соколиная гора
https://www.cian.ru/sale/flat/301029934/,12000000,228571,52.5,9,12,2,False,1977,6,ВАО,р-н Ивановское
https://www.cian.ru/sale/flat/301029371/,9000000,272727,33,3,9,1,False,1970,4,ВАО,р-н Гольяново
https://www.cian.ru/sale/flat/301028634/,11000000,312500,35.2,7,12,1,False,1967,8,ВАО,р-н Новогиреево
https://www.cian.ru/sale/flat/301028356/,11600000,313514,37,11,12,1,False,1966,15,ВАО,р-н Гольяново
https://www.cian.ru/sale/flat/301027077/,21000000,285714,73.5,12,17,3,False,1997,12,ВАО,р-н Новокосино
https://www.cian.ru/sale/flat/301025668/,14000000,256410,54.6,1,5,3,False,1959,7,ВАО,р-н Северное Измайлово
https://www.cian.ru/sale/flat/301019706/,11700000,202073,57.9,2,9,3,False,1970,7,ВАО,р-н Вешняки
https://www.cian.ru/sale/flat/300975388/,12950000,299076,43.3,6,23,1,False,2008,4,ВАО,р-н Богородское
